,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C35B0","C35B0","C35B0","C3550","C3550","C3550","C3560","C3560","C3560","C3540","C3540","C3540"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
8,0.066667,2.917210,-0.550747,0.109792,0.228628,0.157489,0.128318,0.000722,0.069409,0.152757,0.037569,0.918874,0.227749,0.159728,0.203980,0.981927,0.182877,0.163565,0.092263,0.952601,0.231336,0.153087,0.060043,0.920137,0.069308,0.153062,0.037513,0.227746,0.159746,0.203914,0.183060,0.163599,0.092201,0.231073,0.152990,0.060182
9,0.075000,2.913519,-0.549683,0.110441,0.228626,0.157482,0.128319,0.000725,0.069413,0.152749,0.037560,0.918498,0.227742,0.159720,0.203981,0.982999,0.182878,0.163558,0.092261,0.951112,0.231338,0.153081,0.060044,0.921723,0.069318,0.153053,0.037510,0.227735,0.159736,0.203913,0.183054,0.163583,0.092190,0.231079,0.152986,0.060188
10,0.083333,2.916794,-0.549125,0.110424,0.228635,0.157486,0.128312,0.000727,0.069416,0.152755,0.037561,0.918609,0.227755,0.159723,0.203973,0.982186,0.182885,0.163562,0.092257,0.952133,0.231343,0.153086,0.060037,0.919647,0.069315,0.153058,0.037499,0.227760,0.159745,0.203906,0.183064,0.163587,0.092196,0.231075,0.152986,0.060184
11,0.091667,2.915466,-0.554015,0.108030,0.228642,0.157487,0.128312,0.000725,0.069425,0.152754,0.037558,0.919514,0.227760,0.159731,0.203974,0.982347,0.182893,0.163562,0.092255,0.951652,0.231351,0.153081,0.060038,0.920938,0.069323,0.153054,0.037503,0.227759,0.159749,0.203905,0.183073,0.163598,0.092194,0.231087,0.152983,0.060181
12,0.100000,2.914435,-0.555744,0.103935,0.228626,0.157474,0.128307,0.000733,0.069411,0.152749,0.037551,0.919514,0.227743,0.159721,0.203969,0.982347,0.182878,0.163551,0.092249,0.951652,0.231337,0.153066,0.060033,0.920938,0.069301,0.153057,0.037499,0.227747,0.159743,0.203911,0.183045,0.163545,0.092179,0.231082,0.152993,0.060178
13,0.108333,2.916216,-0.553703,0.106591,0.228630,0.157476,0.128308,0.000728,0.069412,0.152747,0.037556,0.917150,0.227749,0.159720,0.203970,0.984554,0.182880,0.163552,0.092252,0.954664,0.231338,0.153071,0.060034,0.924534,0.069313,0.153061,0.037503,0.227744,0.159741,0.203910,0.183053,0.163559,0.092189,0.231080,0.152990,0.060168
14,0.116667,2.918285,-0.549452,0.109187,0.228631,0.157481,0.128312,0.000723,0.069410,0.152752,0.037565,0.918197,0.227753,0.159718,0.203973,0.983895,0.182880,0.163557,0.092258,0.951257,0.231337,0.153080,0.060037,0.922232,0.069308,0.153058,0.037513,0.227750,0.159736,0.203911,0.183059,0.163583,0.092184,0.231078,0.152986,0.060180
15,0.125000,2.925025,-0.555803,0.109578,0.228643,0.157482,0.128307,0.000727,0.069411,0.152741,0.037580,0.916263,0.227773,0.159728,0.203968,0.983584,0.182887,0.163554,0.092258,0.956050,0.231341,0.153074,0.060032,0.920850,0.069312,0.153054,0.037514,0.227783,0.159755,0.203910,0.183050,0.163559,0.092193,0.231074,0.152985,0.060179
16,0.133333,2.917917,-0.551962,0.109109,0.228639,0.157480,0.128316,0.000723,0.069418,0.152747,0.037569,0.916263,0.227761,0.159721,0.203977,0.983584,0.182888,0.163555,0.092261,0.956050,0.231346,0.153077,0.060041,0.920850,0.069303,0.153046,0.037510,0.227761,0.159740,0.203911,0.183073,0.163590,0.092196,0.231084,0.152978,0.060187
17,0.141667,2.915728,-0.545839,0.112469,0.228636,0.157481,0.128320,0.000721,0.069419,0.152750,0.037567,0.918995,0.227754,0.159714,0.203982,0.982767,0.182886,0.163558,0.092265,0.950516,0.231345,0.153085,0.060045,0.921812,0.069318,0.153054,0.037520,0.227749,0.159731,0.203916,0.183070,0.163591,0.092200,0.231084,0.152988,0.060188
