,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C3A40","C3A40","C3A40","C3DA0","C3DA0","C3DA0","C3A90","C3A90","C3A90","C3EA0","C3EA0","C3EA0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18,0.150000,94.410515,-0.669201,0.681193,0.110768,0.156954,0.098812,0.001023,0.024223,0.150478,0.260295,0.408204,0.186424,0.159302,0.097735,0.638062,0.075915,0.162513,0.145549,0.543591,0.042451,0.152473,0.097847,0.298418,0.023843,0.148521,0.261547,0.186088,0.158195,0.098622,0.075357,0.161016,0.146394,0.042115,0.150844,0.100100
19,0.158333,94.421646,-0.458912,0.925045,0.110752,0.157232,0.098736,0.001047,0.024219,0.150461,0.260213,0.401976,0.186417,0.159282,0.097650,0.621567,0.075932,0.162744,0.145504,0.488551,0.042418,0.153027,0.097770,0.199493,0.023832,0.148517,0.261553,0.186087,0.158181,0.098634,0.075358,0.161010,0.146424,0.042119,0.150840,0.100090
20,0.166667,94.411301,-0.670279,0.679054,0.110770,0.156966,0.098806,0.001020,0.024228,0.150493,0.260291,0.412740,0.186426,0.159315,0.097728,0.640673,0.075918,0.162525,0.145544,0.547342,0.042454,0.152483,0.097843,0.302921,0.023842,0.148542,0.261540,0.186089,0.158221,0.098597,0.075358,0.161032,0.146401,0.042125,0.150857,0.100083
21,0.175000,94.410217,-0.671069,0.679515,0.110768,0.156968,0.098807,0.001021,0.024223,0.150493,0.260289,0.416402,0.186424,0.159318,0.097730,0.634924,0.075915,0.162526,0.145544,0.548587,0.042452,0.152484,0.097842,0.295180,0.023829,0.148550,0.261523,0.186081,0.158212,0.098619,0.075363,0.161035,0.146399,0.042113,0.150842,0.100108
22,0.183333,94.421379,-0.465389,0.919411,0.110738,0.157230,0.098747,0.001037,0.024204,0.150463,0.260224,0.406775,0.186402,0.159290,0.097660,0.630224,0.075917,0.162742,0.145513,0.494582,0.042404,0.153017,0.097781,0.207103,0.023819,0.148534,0.261551,0.186078,0.158219,0.098628,0.075351,0.161022,0.146413,0.042109,0.150858,0.100085
23,0.191667,94.421577,-0.459599,0.921629,0.110742,0.157232,0.098744,0.001038,0.024209,0.150469,0.260221,0.406775,0.186407,0.159284,0.097657,0.630224,0.075922,0.162747,0.145511,0.494582,0.042408,0.153026,0.097778,0.207103,0.023830,0.148540,0.261554,0.186090,0.158216,0.098615,0.075351,0.161025,0.146413,0.042109,0.150864,0.100085
24,0.200000,94.411865,-0.671875,0.681825,0.110764,0.156965,0.098808,0.001019,0.024223,0.150482,0.260293,0.406097,0.186420,0.159317,0.097729,0.632838,0.075912,0.162521,0.145546,0.493529,0.042448,0.152481,0.097844,0.206112,0.023836,0.148549,0.261524,0.186084,0.158206,0.098624,0.075351,0.161013,0.146416,0.042110,0.150857,0.100081
25,0.208333,94.422455,-0.459374,0.921397,0.110741,0.157231,0.098739,0.001042,0.024210,0.150469,0.260218,0.418784,0.186405,0.159282,0.097651,0.633589,0.075922,0.162745,0.145507,0.542750,0.042407,0.153025,0.097774,0.303804,0.023825,0.148523,0.261564,0.186079,0.158204,0.098622,0.075358,0.161036,0.146397,0.042117,0.150839,0.100103
26,0.216667,94.417755,-0.452787,0.928972,0.110748,0.157236,0.098740,0.001047,0.024203,0.150465,0.260211,0.400706,0.186412,0.159278,0.097659,0.628326,0.075925,0.162749,0.145506,0.498037,0.042413,0.153039,0.097770,0.198329,0.023821,0.148520,0.261565,0.186084,0.158201,0.098629,0.075342,0.161013,0.146428,0.042118,0.150859,0.100077
27,0.225000,94.413330,-0.673806,0.677688,0.110757,0.156965,0.098811,0.001021,0.024221,0.150490,0.260299,0.410540,0.186413,0.159319,0.097730,0.631553,0.075906,0.162523,0.145550,0.548897,0.042441,0.152478,0.097850,0.303451,0.023823,0.148534,0.261554,0.186063,0.158204,0.098627,0.075353,0.161032,0.146403,0.042109,0.150853,0.100089
