,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4,Unlabeled 1353,Unlabeled 1353,Unlabeled 1353
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C3A40","C3A40","C3A40","C3AA0","C3AA0","C3AA0","C3A90","C3A90","C3A90","C36E0","C36E0","C36E0","C3DA0","C3DA0","C3DA0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
149,1.241667,113.841820,-0.942955,0.426159,0.237036,0.157604,0.044966,0.001005,0.209171,0.151343,0.226055,0.678238,0.308010,0.160333,0.018780,0.636217,0.219679,0.163174,0.100623,0.646319,0.172317,0.152770,0.066790,0.450457,0.209660,0.152533,0.226067,0.307754,0.159169,0.019615,0.219233,0.162010,0.101292,0.172612,0.151449,0.068522,,,
150,1.250000,113.983887,-0.906470,0.425304,0.238367,0.157620,0.044392,0.001028,0.210947,0.151424,0.225551,0.670072,0.309277,0.160302,0.018030,0.593843,0.221151,0.163215,0.100090,0.595314,0.173699,0.152829,0.066377,0.360489,0.211486,0.152627,0.225493,0.309035,0.159037,0.019020,0.220637,0.161910,0.100899,0.173851,0.151288,0.068413,,,
151,1.258333,114.173233,-0.898632,0.379753,0.239730,0.157684,0.043661,0.001021,0.212908,0.151625,0.224914,0.670072,0.310553,0.160360,0.017063,0.593843,0.222697,0.163320,0.099412,0.595314,0.175137,0.152898,0.065863,0.360489,0.213466,0.152855,0.224823,0.310332,0.159179,0.017940,0.222148,0.162036,0.100222,0.175319,0.151468,0.067753,,,
152,1.266667,114.384308,-0.886507,0.367687,0.241012,0.157658,0.043100,0.001003,0.214857,0.151652,0.224452,0.661541,0.311737,0.160319,0.016241,0.628298,0.224185,0.163311,0.098911,0.596239,0.176500,0.152885,0.065541,0.405562,0.215288,0.152814,0.224443,0.311540,0.159211,0.016982,0.223694,0.162062,0.099680,0.176764,0.151473,0.067463,,,
153,1.275000,114.603241,-0.876288,0.387216,0.242235,0.157726,0.042474,0.001000,0.216772,0.151685,0.223924,0.690110,0.312858,0.160371,0.015345,0.663354,0.225623,0.163371,0.098351,0.613238,0.177808,0.152967,0.065160,0.400052,0.217377,0.152913,0.223879,0.312651,0.159173,0.016211,0.225182,0.162187,0.099038,0.177967,0.151508,0.067107,,,
154,1.283333,114.779884,-0.831751,0.380819,0.243444,0.157752,0.041852,0.001020,0.218535,0.151805,0.223381,0.687092,0.313984,0.160339,0.014504,0.623285,0.227007,0.163432,0.097777,0.599369,0.179084,0.153046,0.064738,0.389726,0.218988,0.152972,0.223343,0.313805,0.159132,0.015389,0.226468,0.162170,0.098603,0.179305,0.151564,0.066665,,,
155,1.291667,114.925873,-0.811282,0.315945,0.244725,0.157839,0.041110,0.001034,0.220277,0.152102,0.222709,0.684545,0.315195,0.160404,0.013581,0.623545,0.228430,0.163582,0.097070,0.578698,0.180424,0.153150,0.064165,0.357570,0.220726,0.153279,0.222648,0.314986,0.159199,0.014459,0.227866,0.162264,0.097957,0.180668,0.151601,0.066202,,,
156,1.300000,115.080109,-0.777993,0.290858,0.246020,0.157943,0.040338,0.001008,0.222058,0.152331,0.222005,0.684120,0.316417,0.160466,0.012618,0.594226,0.229877,0.163727,0.096337,0.625177,0.181779,0.153290,0.063568,0.421878,0.222521,0.153502,0.221908,0.316133,0.159210,0.013605,0.229378,0.162513,0.097062,0.182084,0.151931,0.065414,,,
157,1.308333,115.222641,-0.693171,0.323589,0.247214,0.157958,0.039661,0.000994,0.223697,0.152403,0.221388,0.725677,0.317545,0.160367,0.011765,0.623924,0.231220,0.163774,0.095700,0.675105,0.183024,0.153410,0.063052,0.413642,0.223941,0.153473,0.221373,0.317326,0.159170,0.012650,0.230828,0.162669,0.096262,0.183236,0.151997,0.064913,,,
158,1.316667,115.335571,-0.668432,0.315836,0.248547,0.157980,0.038943,0.001025,0.225386,0.152489,0.220718,0.725677,0.318825,0.160357,0.010908,0.623924,0.232666,0.163819,0.095012,0.675105,0.184402,0.153460,0.062462,0.413642,0.225954,0.153734,0.220675,0.318567,0.159141,0.011832,0.232120,0.162501,0.095886,0.184691,0.152027,0.064361,,,
159,1.325000,115.431999,-0.730244,0.200156,0.249840,0.157862,0.038274,0.001038,0.226990,0.152576,0.220094,0.657818,0.320066,0.160330,0.010119,0.612788,0.234040,0.163748,0.094361,0.581658,0.185742,0.153256,0.061905,0.400876,0.227546,0.153817,0.220078,0.319806,0.159002,0.011186,0.233523,0.162569,0.095002,0.186084,0.151972,0.063632,,,
160,1.333333,115.575684,-0.747308,0.198306,0.251070,0.157899,0.037529,0.000979,0.228678,0.152589,0.219406,0.660007,0.321225,0.160390,0.009199,0.569191,0.235409,0.163775,0.093656,0.640625,0.187033,0.153273,0.061321,0.455319,0.228352,0.152901,0.219070,0.321042,0.159230,0.010031,0.234987,0.162713,0.094197,0.187225,0.151868,0.063145,,,
161,1.341667,115.749046,-0.698800,0.202160,0.252373,0.157867,0.036748,0.001017,0.230527,0.152630,0.218693,0.859417,0.322443,0.160293,0.008204,0.640311,0.236887,0.163772,0.092920,0.683816,0.188405,0.153299,0.060735,0.422442,0.230159,0.152941,0.218271,0.322203,0.159107,0.009075,0.236379,0.162563,0.093666,0.188647,0.151843,0.062663,,,
162,1.350000,115.871552,-0.718601,0.144845,0.253664,0.157785,0.036017,0.001014,0.232208,0.152668,0.218012,0.692720,0.323671,0.160242,0.007323,0.664834,0.238293,0.163721,0.092217,0.617543,0.189750,0.153187,0.060143,0.434298,0.232609,0.153830,0.218027,0.323459,0.159149,0.008070,0.237766,0.162474,0.092931,0.190117,0.151866,0.061944,,,
163,1.358333,116.031120,-0.691501,0.183021,0.255012,0.157867,0.035237,0.001000,0.234062,0.152694,0.217289,0.685334,0.324942,0.160286,0.006348,0.630067,0.239803,0.163792,0.091482,0.638591,0.191163,0.153306,0.059540,0.387521,0.234549,0.153853,0.217223,0.324763,0.159107,0.007225,0.239278,0.162622,0.092151,0.191379,0.151838,0.061489,,,
164,1.366667,116.199112,-0.696912,0.183722,0.256523,0.157875,0.034398,0.001013,0.236107,0.152691,0.216510,0.662989,0.326367,0.160300,0.005304,0.618457,0.241478,0.163796,0.090688,0.624584,0.192746,0.153307,0.058887,0.322503,0.236656,0.153921,0.216457,0.326191,0.159092,0.006219,0.240975,0.162570,0.091395,0.192889,0.151685,0.061053,,,
165,1.375000,116.385513,-0.699713,0.140679,0.257860,0.157791,0.033686,0.000996,0.238036,0.152718,0.215867,0.437080,0.327608,0.160224,0.004365,0.631658,0.242995,0.163743,0.090021,0.668926,0.194164,0.153215,0.058385,0.431566,0.237626,0.150815,0.216998,0.327409,0.159048,0.005230,0.242572,0.162640,0.090620,0.194430,0.151843,0.060179,,,
166,1.383333,116.527916,-0.743018,0.110508,0.259305,0.157897,0.032900,0.000993,0.239938,0.152831,0.215130,0.437080,0.328978,0.160390,0.003405,0.631658,0.244575,0.163843,0.089271,0.668926,0.195675,0.153267,0.057758,0.431566,0.240403,0.153983,0.215121,0.328776,0.159197,0.004258,0.244037,0.162694,0.090006,0.196002,0.151947,0.059493,,,
167,1.391667,116.644577,-0.695393,0.124208,0.260857,0.157941,0.032065,0.001034,0.241857,0.152920,0.214335,0.689413,0.330472,0.160369,0.002428,0.629989,0.246247,0.163908,0.088464,0.633347,0.197274,0.153369,0.057053,0.448899,0.242437,0.154130,0.214291,0.330261,0.158960,0.003549,0.245639,0.162681,0.089311,0.197582,0.151906,0.058932,,,
168,1.400000,116.809525,-0.593554,0.126271,0.262196,0.157931,0.031299,0.000995,0.243714,0.153080,0.213627,0.664474,0.331729,0.160225,0.001460,0.546498,0.247758,0.163965,0.087736,0.597502,0.198678,0.153480,0.056474,0.399820,0.244124,0.154203,0.213617,0.331587,0.159060,0.002299,0.247248,0.162739,0.088520,0.198926,0.152066,0.058317,,,
169,1.408333,117.020706,-0.566644,0.119240,0.263525,0.157981,0.030607,0.001021,0.245713,0.153195,0.213004,0.695072,0.332949,0.160240,0.000511,0.623438,0.249297,0.164039,0.087095,0.616234,0.200098,0.153561,0.056017,0.399462,0.246133,0.154338,0.212929,0.332748,0.159035,0.001392,0.248808,0.162805,0.087867,0.200370,0.152133,0.057930,,,
170,1.416667,117.210587,-0.547167,0.156031,0.264943,0.158078,0.029850,0.000996,0.247733,0.153227,0.212302,0.655764,0.334267,0.160309,-0.000476,0.668601,0.250906,0.164121,0.086387,0.680217,0.201598,0.153686,0.055468,0.401310,0.246959,0.153290,0.211165,0.334109,0.159210,0.000248,0.250444,0.163070,0.086950,0.201895,0.152243,0.057356,,,
171,1.425000,117.358856,-0.514914,0.126228,0.266274,0.158047,0.029172,0.001011,0.249534,0.153332,0.211672,0.715739,0.335520,0.160238,-0.001334,0.644079,0.252385,0.164134,0.085740,0.690209,0.202994,0.153690,0.054957,0.464174,0.249882,0.154412,0.211739,0.335355,0.159076,-0.000528,0.251992,0.163054,0.086204,0.203385,0.152420,0.056639,,,
172,1.433333,117.537903,-0.474172,0.058717,0.267550,0.157958,0.028327,0.001037,0.251378,0.153495,0.210885,0.429786,0.336701,0.160101,-0.002397,0.599193,0.253837,0.164124,0.084931,0.590499,0.204351,0.153642,0.054315,0.386231,0.250904,0.151579,0.212027,0.336497,0.158827,-0.001445,0.253272,0.162841,0.085778,0.204649,0.152169,0.056257,,,
173,1.441667,117.715714,-0.471185,0.038143,0.268808,0.158004,0.027566,0.001014,0.253203,0.153601,0.210174,0.429786,0.337863,0.160144,-0.003373,0.599193,0.255270,0.164187,0.084209,0.590499,0.205690,0.153689,0.053751,0.386231,0.253786,0.154827,0.210107,0.337712,0.158979,-0.002530,0.254744,0.163072,0.084833,0.205946,0.152287,0.055599,,,
174,1.450000,117.858345,-0.489284,0.051865,0.270075,0.158054,0.026847,0.000989,0.254926,0.153583,0.209492,0.660153,0.339053,0.160217,-0.004263,0.638374,0.256677,0.164215,0.083526,0.654410,0.207023,0.153718,0.053188,0.416657,0.254524,0.153828,0.209201,0.338902,0.159128,-0.003574,0.256222,0.163201,0.084030,0.207420,0.152391,0.054913,,,
175,1.458333,118.033035,-0.453995,0.039330,0.271359,0.158065,0.025965,0.001021,0.256764,0.153689,0.208657,0.861608,0.340243,0.160183,-0.005357,0.675552,0.258137,0.164259,0.082681,0.695097,0.208386,0.153771,0.052500,0.446951,0.256327,0.153953,0.208312,0.340005,0.159040,-0.004583,0.257717,0.163186,0.083273,0.208789,0.152437,0.054221,,,
176,1.466667,118.175865,-0.440008,0.031127,0.272562,0.158045,0.025101,0.001018,0.258422,0.153715,0.207831,0.845872,0.341368,0.160145,-0.006392,0.649838,0.259483,0.164255,0.081849,0.676194,0.209655,0.153766,0.051794,0.446400,0.258055,0.154008,0.207442,0.341235,0.158917,-0.005485,0.258914,0.163014,0.082603,0.209940,0.152295,0.053751,,,
177,1.475000,118.327744,-0.458623,0.055335,0.273798,0.158022,0.024392,0.000988,0.260143,0.153595,0.207156,0.866491,0.342519,0.160145,-0.007283,0.647230,0.260868,0.164201,0.081178,0.679734,0.210962,0.153724,0.051250,0.444817,0.259757,0.153845,0.206884,0.342410,0.158987,-0.006483,0.260375,0.163155,0.081729,0.211352,0.152396,0.052986,,,
178,1.483333,118.524246,-0.456181,0.065289,0.275123,0.158076,0.023549,0.001041,0.262095,0.153626,0.206358,0.682398,0.343736,0.160194,-0.008361,0.597345,0.262389,0.164249,0.080380,0.657070,0.212379,0.153782,0.050622,0.466280,0.262539,0.154815,0.206416,0.343528,0.158926,-0.007390,0.261890,0.163118,0.080974,0.212813,0.152507,0.052279,,,
179,1.491667,118.705627,-0.510678,0.023641,0.276403,0.158015,0.022751,0.000995,0.263958,0.153584,0.205601,0.669592,0.344912,0.160209,-0.009377,0.637699,0.263841,0.164184,0.079620,0.696274,0.213750,0.153652,0.050022,0.363100,0.264515,0.154782,0.205581,0.344762,0.159039,-0.008535,0.263414,0.163173,0.080143,0.213942,0.152084,0.052021,,,
180,1.500000,118.894623,-0.484506,0.050685,0.277654,0.158020,0.022086,0.000976,0.265810,0.153561,0.204976,0.723409,0.346058,0.160177,-0.010267,0.679953,0.265284,0.164185,0.078998,0.669238,0.215088,0.153690,0.049564,0.444187,0.266141,0.154616,0.205003,0.345964,0.159097,-0.009585,0.264782,0.163124,0.079608,0.215439,0.152356,0.051307,,,
181,1.508333,119.089104,-0.496349,0.065140,0.279035,0.158146,0.021345,0.001013,0.267813,0.153627,0.204272,0.723409,0.347329,0.160317,-0.011239,0.679953,0.266858,0.164292,0.078301,0.669238,0.216564,0.153804,0.049034,0.444187,0.268222,0.154754,0.204239,0.347118,0.159083,-0.010319,0.266310,0.163123,0.079023,0.216963,0.152414,0.050856,,,
182,1.516667,119.262878,-0.506299,0.102983,0.280427,0.158155,0.020662,0.001022,0.269760,0.153518,0.203620,0.700200,0.348622,0.160336,-0.012128,0.611622,0.268424,0.164266,0.077659,0.630335,0.218039,0.153805,0.048537,0.418468,0.269407,0.153808,0.203233,0.348395,0.159009,-0.011092,0.267886,0.163159,0.078303,0.218427,0.152469,0.050255,,,
183,1.525000,119.449654,-0.518304,0.106580,0.281636,0.158102,0.020027,0.000983,0.271567,0.153434,0.203017,0.850285,0.349723,0.160299,-0.012985,0.575252,0.269819,0.164202,0.077063,0.652800,0.219341,0.153738,0.048105,0.447454,0.271994,0.154536,0.203077,0.349618,0.159201,-0.012257,0.269432,0.163261,0.077492,0.219654,0.152340,0.049892,,,
184,1.533333,119.616791,-0.526543,0.101885,0.282903,0.158119,0.019196,0.001024,0.273367,0.153450,0.202215,0.683997,0.350893,0.160327,-0.014014,0.647492,0.271250,0.164217,0.076267,0.667504,0.220690,0.153745,0.047456,0.396840,0.273857,0.154614,0.202171,0.350704,0.159173,-0.013227,0.270774,0.163134,0.076874,0.221087,0.152301,0.049347,,,
185,1.541667,119.786453,-0.497022,0.147127,0.284390,0.158108,0.018352,0.001028,0.275395,0.153367,0.201396,0.839313,0.352284,0.160273,-0.015059,0.633182,0.272913,0.164190,0.075459,0.619432,0.222258,0.153773,0.046794,0.445118,0.274966,0.153633,0.200998,0.352125,0.159083,-0.014216,0.272346,0.162995,0.076213,0.222685,0.152449,0.048523,,,
186,1.550000,119.941841,-0.530262,0.162697,0.285577,0.158082,0.017712,0.001000,0.277080,0.153242,0.200778,0.856375,0.353379,0.160290,-0.015882,0.662777,0.274252,0.164131,0.074854,0.661526,0.223524,0.153710,0.046321,0.492925,0.276642,0.153467,0.200482,0.353236,0.159166,-0.015150,0.273740,0.163048,0.075486,0.224011,0.152501,0.047875,,,
187,1.558333,120.114014,-0.557669,0.167880,0.286933,0.158181,0.016864,0.001008,0.278988,0.153280,0.199953,0.845216,0.354633,0.160424,-0.016933,0.597550,0.275778,0.164207,0.074042,0.710664,0.224968,0.153777,0.045658,0.386366,0.278574,0.153547,0.199579,0.354465,0.159140,-0.015977,0.275355,0.163253,0.074541,0.225255,0.152262,0.047568,,,
188,1.566667,120.274963,-0.529181,0.174594,0.288199,0.158237,0.015970,0.001010,0.280766,0.153367,0.199082,0.845216,0.355804,0.160443,-0.018017,0.597550,0.277208,0.164278,0.073178,0.710664,0.226313,0.153868,0.044938,0.386366,0.280361,0.153635,0.198705,0.355682,0.159273,-0.017208,0.276677,0.163171,0.073837,0.226679,0.152536,0.046644,,,
189,1.575000,120.459160,-0.520140,0.174521,0.289374,0.158205,0.015170,0.000990,0.282529,0.153350,0.198305,0.846268,0.356870,0.160398,-0.019035,0.643108,0.278567,0.164251,0.072412,0.651647,0.227580,0.153846,0.044338,0.451232,0.282961,0.154461,0.198328,0.356718,0.159220,-0.018211,0.278027,0.163174,0.073037,0.228059,0.152618,0.045944,,,
190,1.583333,120.677078,-0.513072,0.166549,0.290568,0.158197,0.014416,0.001008,0.284420,0.153376,0.197576,0.701860,0.357934,0.160382,-0.020046,0.638794,0.279979,0.164254,0.071697,0.660737,0.228886,0.153846,0.043818,0.480564,0.284840,0.154518,0.197588,0.357827,0.159271,-0.019313,0.279483,0.163223,0.072254,0.229245,0.152393,0.045665,,,
191,1.591667,120.856140,-0.525754,0.246226,0.291835,0.158310,0.013633,0.001004,0.286258,0.153253,0.196806,0.695699,0.359093,0.160505,-0.021037,0.666158,0.281428,0.164298,0.070956,0.681808,0.230242,0.153952,0.043224,0.405847,0.286784,0.154432,0.196805,0.358967,0.159363,-0.020262,0.280956,0.163301,0.071440,0.230603,0.152571,0.044957,,,
192,1.600000,121.048546,-0.602950,0.252793,0.293047,0.158315,0.012953,0.000996,0.288091,0.153107,0.196139,0.850250,0.360186,0.160611,-0.021941,0.612331,0.282827,0.164246,0.070315,0.689234,0.231560,0.153866,0.042747,0.471969,0.287672,0.153351,0.195788,0.359999,0.159370,-0.021030,0.282343,0.163217,0.070817,0.232034,0.152614,0.044380,,,
193,1.608333,121.214317,-0.620894,0.187586,0.294200,0.158208,0.012186,0.000996,0.289776,0.153145,0.195390,0.698047,0.361236,0.160533,-0.022903,0.639228,0.284140,0.164177,0.069573,0.664855,0.232802,0.153731,0.042161,0.410032,0.290198,0.154276,0.195355,0.361138,0.159348,-0.022086,0.283602,0.163126,0.070208,0.233106,0.152309,0.044019,,,
194,1.616667,121.389099,-0.632735,0.212743,0.295413,0.158288,0.011297,0.001007,0.291549,0.153137,0.194511,0.844251,0.362342,0.160627,-0.023996,0.629401,0.285529,0.164230,0.068717,0.687925,0.234107,0.153800,0.041457,0.408472,0.291128,0.153390,0.194129,0.362237,0.159416,-0.023147,0.285014,0.163236,0.069270,0.234458,0.152342,0.043287,,,
195,1.625000,121.539993,-0.638024,0.254218,0.296618,0.158311,0.010580,0.000990,0.293237,0.153039,0.193800,0.851635,0.363454,0.160653,-0.024888,0.636974,0.286888,0.164217,0.068029,0.724472,0.235391,0.153821,0.040898,0.462405,0.292798,0.153279,0.193481,0.363281,0.159470,-0.024065,0.286465,0.163290,0.068449,0.235879,0.152537,0.042553,,,
196,1.633333,121.696472,-0.655265,0.281072,0.297878,0.158362,0.009812,0.001021,0.294998,0.152988,0.193037,0.851635,0.364616,0.160725,-0.025837,0.636974,0.288305,0.164237,0.067291,0.724472,0.236734,0.153855,0.040295,0.462405,0.295375,0.154115,0.193039,0.364472,0.159670,-0.025157,0.287802,0.163148,0.067822,0.237275,0.152656,0.041940,,,
197,1.641667,121.819237,-0.631974,0.327100,0.299120,0.158394,0.008975,0.001011,0.296630,0.152936,0.192203,0.702874,0.365783,0.160722,-0.026817,0.684105,0.289675,0.164249,0.066477,0.672160,0.238038,0.153919,0.039588,0.473587,0.296267,0.153227,0.191837,0.365698,0.159561,-0.026040,0.289129,0.163225,0.067050,0.238380,0.152417,0.041484,,,
198,1.650000,121.965012,-0.722539,0.226396,0.300340,0.158337,0.008161,0.000998,0.298324,0.152994,0.191399,0.851926,0.366907,0.160793,-0.027800,0.650169,0.291026,0.164208,0.065683,0.676437,0.239345,0.153743,0.038931,0.389123,0.298832,0.154178,0.191433,0.366750,0.159570,-0.026915,0.290541,0.163247,0.066150,0.239806,0.152497,0.040518,,,
199,1.658333,122.117706,-0.786134,0.191241,0.301610,0.158363,0.007298,0.000980,0.300088,0.153005,0.190540,0.721847,0.368078,0.160905,-0.028840,0.635602,0.292442,0.164218,0.064845,0.695051,0.240704,0.153690,0.038229,0.494918,0.300418,0.154067,0.190560,0.367949,0.159708,-0.028019,0.291962,0.163207,0.065331,0.241153,0.152494,0.039794,,,
200,1.666667,122.302391,-0.694547,0.248999,0.302674,0.158378,0.006518,0.000994,0.301736,0.153022,0.189764,0.678252,0.369030,0.160795,-0.029835,0.621311,0.293704,0.164250,0.064095,0.689544,0.241860,0.153820,0.037647,0.431236,0.302250,0.154201,0.189716,0.368890,0.159573,-0.028951,0.293184,0.163260,0.064635,0.242250,0.152451,0.039421,,,
201,1.675000,122.471809,-0.744268,0.267006,0.303948,0.158415,0.005762,0.001002,0.303555,0.152925,0.189006,0.693961,0.370195,0.160896,-0.030786,0.653917,0.295145,0.164241,0.063369,0.687565,0.243229,0.153800,0.037067,0.449489,0.303991,0.154069,0.189003,0.370084,0.159755,-0.030010,0.294629,0.163233,0.063899,0.243683,0.152471,0.038763,,,
202,1.683333,122.640884,-0.777745,0.304003,0.305167,0.158484,0.005026,0.000979,0.305317,0.152837,0.188266,0.852724,0.371305,0.161007,-0.031715,0.702037,0.296534,0.164259,0.062664,0.696165,0.244541,0.153834,0.036506,0.481541,0.304861,0.153058,0.187966,0.371203,0.159990,-0.031101,0.296094,0.163244,0.063166,0.245071,0.152616,0.038099,,,
203,1.691667,122.812759,-0.736633,0.284269,0.306334,0.158483,0.004207,0.001011,0.307031,0.152960,0.187449,0.852724,0.372363,0.160953,-0.032734,0.702037,0.297876,0.164300,0.061866,0.696165,0.245801,0.153879,0.035872,0.481541,0.306584,0.153234,0.187031,0.372226,0.159703,-0.031817,0.297430,0.163290,0.062356,0.246156,0.152463,0.037718,,,
204,1.700000,122.978691,-0.741689,0.286783,0.307520,0.158489,0.003364,0.000977,0.308747,0.152950,0.186603,0.832487,0.373441,0.160965,-0.033768,0.610959,0.299228,0.164301,0.061048,0.697907,0.247079,0.153879,0.035204,0.411668,0.309178,0.154062,0.186617,0.373375,0.159809,-0.032960,0.298702,0.163329,0.061606,0.247529,0.152499,0.036959,,,
205,1.708333,123.083099,-0.549544,0.346939,0.308797,0.158265,0.002703,0.000916,0.310343,0.152896,0.185944,0.701844,0.374658,0.160483,-0.034552,0.647133,0.300631,0.164160,0.060396,0.690565,0.248400,0.153890,0.034658,0.430546,0.310025,0.153157,0.185574,0.374355,0.159778,-0.033751,0.300083,0.163406,0.060760,0.248914,0.152667,0.036086,,,
206,1.716667,123.223366,-0.563513,0.365613,0.310007,0.158325,0.001803,0.000927,0.312001,0.152881,0.185038,0.861579,0.375776,0.160560,-0.035612,0.722479,0.301982,0.164196,0.059519,0.749865,0.249687,0.153936,0.033904,0.512612,0.312573,0.154073,0.184938,0.375493,0.159877,-0.034808,0.301524,0.163448,0.059849,0.250008,0.152410,0.035751,,,
207,1.725000,123.413368,-0.765918,0.319288,0.310947,0.158583,0.000920,0.000964,0.313566,0.152915,0.184140,0.854103,0.376584,0.161089,-0.036710,0.643489,0.303093,0.164354,0.058669,0.679123,0.250750,0.153948,0.033214,0.476925,0.313171,0.153173,0.183796,0.376474,0.159917,-0.035904,0.302535,0.163365,0.059266,0.251240,0.152687,0.034810,,,
208,1.733333,123.581848,-0.785352,0.242893,0.312088,0.158530,0.000012,0.001003,0.315248,0.153034,0.183230,0.848270,0.377612,0.161067,-0.037811,0.643179,0.304397,0.164346,0.057779,0.692801,0.251990,0.153864,0.032487,0.499375,0.314783,0.153264,0.182914,0.377462,0.159900,-0.037003,0.303919,0.163327,0.058271,0.252585,0.152690,0.033997,,,
209,1.741667,123.717995,-0.799860,0.232612,0.313173,0.158494,-0.000886,0.000985,0.316770,0.153002,0.182323,0.637640,0.378606,0.161052,-0.038865,0.672121,0.305617,0.164309,0.056899,0.728739,0.253153,0.153810,0.031731,0.434487,0.315903,0.153015,0.181161,0.378545,0.159943,-0.038168,0.305185,0.163408,0.057320,0.253548,0.152431,0.033480,,,
210,1.750000,123.905792,-0.807426,0.212859,0.314272,0.158488,-0.001720,0.000979,0.318471,0.153035,0.181478,0.848513,0.379581,0.161057,-0.039913,0.659669,0.306904,0.164312,0.056089,0.701803,0.254362,0.153792,0.031095,0.452896,0.318028,0.153261,0.181131,0.379450,0.159925,-0.039167,0.306402,0.163361,0.056603,0.254878,0.152474,0.032764,,,
211,1.758333,124.072258,-0.778466,0.217315,0.315411,0.158511,-0.002556,0.001000,0.320139,0.153097,0.180629,0.848513,0.380609,0.161042,-0.040940,0.659669,0.308214,0.164352,0.055272,0.701803,0.255594,0.153851,0.030433,0.452896,0.320576,0.154227,0.180649,0.380481,0.159860,-0.040170,0.307695,0.163411,0.055745,0.256164,0.152692,0.031902,,,
212,1.766667,124.214638,-0.786770,0.274874,0.316661,0.158531,-0.003414,0.000952,0.321844,0.152947,0.179754,0.696971,0.381764,0.161068,-0.041959,0.645986,0.309611,0.164322,0.054437,0.706577,0.256924,0.153867,0.029720,0.511110,0.321451,0.153190,0.179433,0.381715,0.159973,-0.041244,0.309162,0.163455,0.054796,0.257312,0.152469,0.031478,,,
213,1.775000,124.378304,-0.768509,0.200191,0.317805,0.158534,-0.004367,0.000990,0.323511,0.153182,0.178793,0.859372,0.382797,0.161053,-0.043099,0.672928,0.310916,0.164394,0.053497,0.739871,0.258165,0.153883,0.028943,0.430174,0.323067,0.153417,0.178390,0.382640,0.159802,-0.042175,0.310397,0.163397,0.054054,0.258662,0.152576,0.030585,,,
214,1.783333,124.492455,-0.729733,0.210676,0.319078,0.158550,-0.005286,0.000994,0.325145,0.153237,0.177864,0.700771,0.383994,0.161017,-0.044148,0.651015,0.312308,0.164429,0.052590,0.689680,0.259501,0.153947,0.028144,0.492876,0.325555,0.154362,0.177883,0.383905,0.159848,-0.043391,0.311772,0.163446,0.053125,0.260056,0.152743,0.029680,,,
