,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,MobRob,"MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker1","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker2","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker3","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4","MobRob:Marker4",MobRob:Marker1,MobRob:Marker1,MobRob:Marker1,MobRob:Marker2,MobRob:Marker2,MobRob:Marker2,MobRob:Marker3,MobRob:Marker3,MobRob:Marker3,MobRob:Marker4,MobRob:Marker4,MobRob:Marker4
,ID,"56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","56403CFA87D011EFD78ED9B15AC47EAE","C4E30","C4E30","C4E30","C4D80","C4D80","C4D80","C4E50","C4E50","C4E50","C4E70","C4E70","C4E70"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18,0.150000,96.810036,-0.628514,0.231341,0.132339,0.157061,0.064320,0.000927,0.052618,0.151867,0.229323,0.684433,0.207883,0.159393,0.060064,0.633669,0.099468,0.162992,0.112427,0.531508,0.064043,0.152580,0.066245,0.430444,0.053113,0.153028,0.229324,0.207569,0.158265,0.060945,0.099064,0.161531,0.113529,0.063804,0.151133,0.067988
19,0.158333,96.812241,-0.625648,0.234212,0.132349,0.157068,0.064308,0.000932,0.052634,0.151871,0.229315,0.684433,0.207894,0.159396,0.060049,0.633669,0.099480,0.162998,0.112417,0.531508,0.064053,0.152590,0.066236,0.430444,0.053151,0.153057,0.229316,0.207572,0.158264,0.060927,0.099066,0.161524,0.113536,0.063799,0.151115,0.068012
20,0.166667,96.810226,-0.629375,0.231753,0.132351,0.157065,0.064306,0.000936,0.052631,0.151868,0.229310,0.676464,0.207896,0.159397,0.060050,0.633096,0.099480,0.162994,0.112413,0.525803,0.064055,0.152582,0.066232,0.419252,0.053137,0.153046,0.229314,0.207574,0.158254,0.060940,0.099071,0.161531,0.113509,0.063804,0.151097,0.068018
21,0.175000,96.808434,-0.626613,0.230428,0.132347,0.157072,0.064309,0.000935,0.052621,0.151884,0.229311,0.680151,0.207892,0.159402,0.060056,0.629339,0.099475,0.163005,0.112416,0.521760,0.064051,0.152593,0.066233,0.419282,0.053127,0.153059,0.229312,0.207574,0.158258,0.060944,0.099057,0.161520,0.113547,0.063796,0.151118,0.068009
22,0.183333,96.807930,-0.630182,0.233167,0.132344,0.157075,0.064311,0.000931,0.052617,0.151873,0.229311,0.682505,0.207888,0.159409,0.060058,0.637695,0.099471,0.163003,0.112417,0.531259,0.064048,0.152592,0.066234,0.421867,0.053111,0.153043,0.229320,0.207580,0.158285,0.060919,0.099063,0.161543,0.113520,0.063795,0.151120,0.067999
23,0.191667,96.808266,-0.628578,0.237328,0.132345,0.157080,0.064312,0.000926,0.052619,0.151869,0.229313,0.682505,0.207890,0.159411,0.060059,0.637695,0.099473,0.163006,0.112419,0.531259,0.064049,0.152599,0.066235,0.421867,0.053131,0.153036,0.229311,0.207571,0.158284,0.060930,0.099066,0.161546,0.113519,0.063803,0.151138,0.068004
24,0.200000,96.810669,-0.631974,0.232060,0.132343,0.157076,0.064307,0.000928,0.052624,0.151874,0.229311,0.681460,0.207887,0.159412,0.060051,0.634910,0.099472,0.163004,0.112415,0.531888,0.064047,0.152591,0.066233,0.423142,0.053133,0.153041,0.229317,0.207568,0.158275,0.060934,0.099066,0.161544,0.113511,0.063802,0.151125,0.068001
25,0.208333,96.807922,-0.627512,0.235264,0.132354,0.157066,0.064312,0.000931,0.052626,0.151862,0.229312,0.679632,0.207898,0.159396,0.060059,0.628995,0.099481,0.162994,0.112418,0.526021,0.064057,0.152586,0.066235,0.422226,0.053138,0.153037,0.229315,0.207582,0.158254,0.060953,0.099068,0.161517,0.113534,0.063804,0.151116,0.068000
26,0.216667,96.808540,-0.623402,0.239254,0.132352,0.157068,0.064313,0.000932,0.052626,0.151861,0.229314,0.677980,0.207897,0.159392,0.060060,0.630796,0.099480,0.162996,0.112421,0.528205,0.064055,0.152594,0.066237,0.416533,0.053144,0.153041,0.229319,0.207572,0.158254,0.060943,0.099072,0.161523,0.113528,0.063804,0.151114,0.068024
27,0.225000,96.807472,-0.629471,0.232047,0.132348,0.157069,0.064313,0.000933,0.052619,0.151871,0.229313,0.677980,0.207892,0.159402,0.060060,0.630796,0.099474,0.162998,0.112419,0.528205,0.064051,0.152587,0.066235,0.416533,0.053124,0.153044,0.229317,0.207571,0.158248,0.060965,0.099065,0.161539,0.113508,0.063803,0.151121,0.068002
