Format Version,1.23,Take Name,RotationTest_009,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-10-09 01.37.45.963 PM,Capture Start Frame,996143,Total Frames in Take,4513,Total Exported Frames,4513,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
561,4.675000,-151.399918,-0.462039,-1.075657,0.283854,0.156509,0.417565,0.000337,0.186324,0.158715,0.396127,0.893320,0.271698,0.163829,0.478154,0.898852,0.281007,0.150915,0.418795,0.915504,0.396386,0.152578,0.377185,0.921558,0.186199,0.158643,0.395726,0.271785,0.163781,0.478546,0.280916,0.151087,0.419072,0.396521,0.152518,0.376908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,4.683333,-151.407516,-0.460104,-1.068279,0.283855,0.156514,0.417562,0.000322,0.186328,0.158727,0.396111,0.894714,0.271691,0.163840,0.478149,0.899735,0.281007,0.150920,0.418793,0.918235,0.396392,0.152568,0.377197,0.926930,0.186204,0.158650,0.395716,0.271771,0.163788,0.478538,0.280944,0.151105,0.419054,0.396502,0.152504,0.376934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,4.691667,-151.412491,-0.459363,-1.057331,0.283839,0.156507,0.417576,0.000297,0.186315,0.158734,0.396116,0.894714,0.271672,0.163842,0.478160,0.899735,0.280991,0.150914,0.418806,0.918235,0.396380,0.152539,0.377221,0.926930,0.186206,0.158658,0.395707,0.271775,0.163790,0.478541,0.280922,0.151092,0.419080,0.396458,0.152480,0.376968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,4.700000,-151.411682,-0.467929,-1.067434,0.283840,0.156496,0.417574,0.000320,0.186315,0.158720,0.396116,0.892429,0.271673,0.163817,0.478160,0.900538,0.280992,0.150902,0.418803,0.916592,0.396380,0.152546,0.377216,0.932344,0.186207,0.158647,0.395707,0.271764,0.163770,0.478557,0.280905,0.151072,0.419079,0.396488,0.152488,0.376944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,4.708333,-151.411011,-0.472693,-1.070343,0.283847,0.156505,0.417574,0.000323,0.186322,0.158730,0.396117,0.892820,0.271681,0.163820,0.478161,0.897288,0.280999,0.150911,0.418803,0.916046,0.396387,0.152559,0.377215,0.925305,0.186213,0.158659,0.395712,0.271764,0.163774,0.478560,0.280917,0.151077,0.419077,0.396498,0.152502,0.376940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,4.716667,-151.408905,-0.464837,-1.071645,0.283855,0.156505,0.417576,0.000330,0.186329,0.158719,0.396123,0.893699,0.271690,0.163825,0.478163,0.897480,0.281008,0.150911,0.418806,0.917260,0.396393,0.152564,0.377213,0.924456,0.186210,0.158646,0.395714,0.271775,0.163776,0.478562,0.280926,0.151085,0.419085,0.396512,0.152504,0.376935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,4.725000,-151.409912,-0.463869,-1.064717,0.283856,0.156504,0.417571,0.000327,0.186331,0.158727,0.396115,0.890749,0.271691,0.163830,0.478157,0.898897,0.281009,0.150911,0.418801,0.914454,0.396395,0.152550,0.377210,0.925061,0.186206,0.158654,0.395703,0.271790,0.163782,0.478546,0.280922,0.151082,0.419084,0.396512,0.152492,0.376940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,4.733333,-151.407486,-0.462168,-1.068592,0.283848,0.156504,0.417565,0.000329,0.186321,0.158720,0.396114,0.892800,0.271684,0.163829,0.478152,0.899594,0.281000,0.150910,0.418795,0.916235,0.396385,0.152558,0.377200,0.924617,0.186196,0.158648,0.395711,0.271778,0.163782,0.478539,0.280912,0.151079,0.419071,0.396508,0.152501,0.376931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,4.741667,-151.413223,-0.463393,-1.058783,0.283839,0.156500,0.417575,0.000302,0.186315,0.158730,0.396114,0.893198,0.271671,0.163830,0.478160,0.899519,0.280990,0.150907,0.418805,0.917636,0.396380,0.152534,0.377221,0.931173,0.186205,0.158654,0.395708,0.271767,0.163779,0.478547,0.280923,0.151085,0.419073,0.396463,0.152474,0.376966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,4.750000,-151.412872,-0.462162,-1.062405,0.283845,0.156500,0.417574,0.000301,0.186320,0.158724,0.396113,0.893400,0.271677,0.163829,0.478159,0.898045,0.280997,0.150907,0.418804,0.919353,0.396385,0.152542,0.377219,0.932813,0.186209,0.158645,0.395709,0.271773,0.163776,0.478551,0.280935,0.151092,0.419060,0.396463,0.152480,0.376969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,4.758333,-151.410263,-0.468836,-1.073525,0.283851,0.156506,0.417572,0.000327,0.186326,0.158722,0.396117,0.893400,0.271685,0.163821,0.478159,0.898045,0.281004,0.150911,0.418801,0.919353,0.396390,0.152568,0.377212,0.932813,0.186210,0.158650,0.395709,0.271767,0.163772,0.478550,0.280919,0.151084,0.419090,0.396513,0.152508,0.376930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,4.766667,-151.405838,-0.462190,-1.077250,0.283859,0.156503,0.417567,0.000338,0.186332,0.158707,0.396118,0.892559,0.271697,0.163822,0.478154,0.899412,0.281012,0.150909,0.418796,0.913291,0.396396,0.152575,0.377198,0.921852,0.186203,0.158634,0.395721,0.271771,0.163774,0.478553,0.280942,0.151083,0.419063,0.396523,0.152514,0.376923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,4.775000,-151.408386,-0.465636,-1.072393,0.283847,0.156501,0.417575,0.000325,0.186321,0.158715,0.396122,0.893922,0.271683,0.163820,0.478162,0.897914,0.281000,0.150907,0.418804,0.918464,0.396385,0.152562,0.377211,0.922668,0.186203,0.158642,0.395722,0.271767,0.163772,0.478554,0.280920,0.151080,0.419075,0.396502,0.152502,0.376940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,4.783333,-151.401291,-0.466267,-1.074563,0.283855,0.156509,0.417566,0.000335,0.186326,0.158721,0.396126,0.891720,0.271698,0.163826,0.478155,0.899045,0.281008,0.150915,0.418796,0.913683,0.396388,0.152574,0.377188,0.921721,0.186201,0.158650,0.395717,0.271790,0.163778,0.478545,0.280915,0.151084,0.419082,0.396519,0.152516,0.376910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,4.791667,-151.405380,-0.460544,-1.067640,0.283850,0.156509,0.417573,0.000326,0.186323,0.158724,0.396125,0.891733,0.271689,0.163836,0.478160,0.898457,0.281003,0.150915,0.418803,0.915736,0.396386,0.152562,0.377203,0.925233,0.186200,0.158651,0.395716,0.271783,0.163787,0.478552,0.280920,0.151088,0.419081,0.396501,0.152503,0.376934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,4.800000,-151.409241,-0.460054,-1.064282,0.283850,0.156508,0.417569,0.000322,0.186324,0.158727,0.396114,0.892154,0.271685,0.163837,0.478154,0.898456,0.281002,0.150914,0.418799,0.915222,0.396388,0.152554,0.377207,0.925234,0.186209,0.158656,0.395705,0.271786,0.163792,0.478545,0.280905,0.151078,0.419080,0.396503,0.152499,0.376936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,4.808333,-151.411636,-0.466603,-1.062146,0.283835,0.156504,0.417579,0.000308,0.186310,0.158733,0.396121,0.893049,0.271669,0.163829,0.478165,0.898068,0.280987,0.150910,0.418809,0.916786,0.396375,0.152543,0.377222,0.929160,0.186205,0.158660,0.395713,0.271776,0.163783,0.478556,0.280891,0.151078,0.419080,0.396472,0.152488,0.376962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,4.816667,-151.409973,-0.469272,-1.073975,0.283845,0.156501,0.417571,0.000329,0.186319,0.158718,0.396116,0.893049,0.271679,0.163816,0.478158,0.898068,0.280997,0.150907,0.418800,0.916786,0.396384,0.152564,0.377210,0.929160,0.186204,0.158650,0.395705,0.271769,0.163773,0.478553,0.280906,0.151066,0.419086,0.396504,0.152510,0.376930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,4.825000,-151.400894,-0.474007,-1.084732,0.283857,0.156511,0.417566,0.000350,0.186327,0.158719,0.396127,0.891970,0.271699,0.163815,0.478156,0.898174,0.281010,0.150916,0.418795,0.914987,0.396390,0.152595,0.377187,0.922730,0.186204,0.158651,0.395732,0.271764,0.163771,0.478553,0.280920,0.151078,0.419077,0.396545,0.152536,0.376892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,4.833333,-151.403946,-0.454150,-1.067454,0.283854,0.156503,0.417569,0.000331,0.186326,0.158710,0.396124,0.895196,0.271694,0.163835,0.478155,0.899020,0.281007,0.150909,0.418800,0.915476,0.396389,0.152557,0.377197,0.915481,0.186202,0.158639,0.395717,0.271784,0.163788,0.478548,0.280924,0.151076,0.419079,0.396510,0.152499,0.376924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,4.841667,-151.405121,-0.454462,-1.064650,0.283852,0.156506,0.417571,0.000316,0.186324,0.158717,0.396124,0.892142,0.271691,0.163839,0.478157,0.898626,0.281004,0.150912,0.418802,0.916116,0.396387,0.152554,0.377202,0.923903,0.186206,0.158642,0.395722,0.271789,0.163789,0.478544,0.280921,0.151090,0.419071,0.396494,0.152494,0.376941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,4.850000,-151.410797,-0.464189,-1.055129,0.283829,0.156493,0.417574,0.000298,0.186304,0.158728,0.396118,0.894145,0.271664,0.163825,0.478159,0.900725,0.280980,0.150899,0.418805,0.917335,0.396367,0.152518,0.377215,0.932382,0.186194,0.158651,0.395716,0.271767,0.163772,0.478539,0.280903,0.151082,0.419069,0.396453,0.152458,0.376966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,4.858333,-151.416275,-0.459784,-1.057593,0.283837,0.156500,0.417583,0.000295,0.186314,0.158727,0.396117,0.893052,0.271666,0.163834,0.478167,0.900354,0.280989,0.150907,0.418813,0.916212,0.396380,0.152532,0.377235,0.932669,0.186208,0.158651,0.395709,0.271778,0.163783,0.478546,0.280903,0.151084,0.419084,0.396463,0.152474,0.376986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,4.866667,-151.404373,-0.467797,-1.077803,0.283872,0.156507,0.417563,0.000338,0.186344,0.158717,0.396117,0.892981,0.271711,0.163820,0.478151,0.896128,0.281025,0.150912,0.418792,0.920131,0.396407,0.152578,0.377191,0.923881,0.186216,0.158645,0.395715,0.271784,0.163775,0.478557,0.280963,0.151082,0.419056,0.396525,0.152518,0.376916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,4.875000,-151.409073,-0.469718,-1.070901,0.283856,0.156510,0.417571,0.000328,0.186330,0.158731,0.396118,0.893253,0.271692,0.163827,0.478158,0.899778,0.281009,0.150916,0.418800,0.912941,0.396395,0.152567,0.377208,0.920868,0.186218,0.158661,0.395712,0.271775,0.163779,0.478548,0.280916,0.151085,0.419091,0.396522,0.152509,0.376925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,4.883333,-151.407028,-0.461090,-1.067073,0.283846,0.156492,0.417574,0.000315,0.186319,0.158708,0.396124,0.893253,0.271684,0.163818,0.478160,0.899778,0.280999,0.150898,0.418804,0.912941,0.396383,0.152543,0.377208,0.920868,0.186204,0.158647,0.395721,0.271783,0.163783,0.478546,0.280917,0.151035,0.419072,0.396485,0.152496,0.376949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,4.891667,-151.401535,-0.458505,-1.073293,0.283854,0.156507,0.417566,0.000338,0.186325,0.158712,0.396125,0.894167,0.271696,0.163831,0.478154,0.900047,0.281007,0.150912,0.418797,0.921954,0.396387,0.152572,0.377189,0.929601,0.186190,0.158640,0.395722,0.271788,0.163784,0.478543,0.280921,0.151081,0.419071,0.396520,0.152514,0.376918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,4.900000,-151.408432,-0.461662,-1.066072,0.283842,0.156511,0.417565,0.000324,0.186316,0.158729,0.396113,0.892373,0.271678,0.163838,0.478152,0.899429,0.280994,0.150917,0.418795,0.916754,0.396379,0.152560,0.377202,0.923231,0.186197,0.158658,0.395706,0.271773,0.163791,0.478539,0.280904,0.151085,0.419075,0.396497,0.152503,0.376932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,4.908333,-151.414948,-0.467452,-1.063747,0.283835,0.156499,0.417577,0.000308,0.186312,0.158727,0.396114,0.892971,0.271665,0.163823,0.478162,0.897982,0.280987,0.150906,0.418807,0.915543,0.396377,0.152542,0.377226,0.927699,0.186210,0.158653,0.395704,0.271760,0.163773,0.478556,0.280902,0.151081,0.419083,0.396472,0.152483,0.376959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,4.916667,-151.409470,-0.459548,-1.067731,0.283845,0.156503,0.417578,0.000316,0.186319,0.158716,0.396124,0.892588,0.271679,0.163830,0.478164,0.899706,0.280997,0.150909,0.418809,0.914997,0.396383,0.152556,0.377217,0.926918,0.186201,0.158640,0.395718,0.271772,0.163778,0.478551,0.280920,0.151092,0.419085,0.396489,0.152494,0.376952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,4.925000,-151.409973,-0.467161,-1.063033,0.283848,0.156505,0.417580,0.000321,0.186323,0.158733,0.396125,0.892623,0.271684,0.163829,0.478166,0.898585,0.281000,0.150911,0.418810,0.915211,0.396387,0.152546,0.377219,0.924949,0.186210,0.158660,0.395717,0.271775,0.163781,0.478558,0.280914,0.151082,0.419089,0.396499,0.152487,0.376947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,4.933333,-151.404495,-0.469857,-1.078997,0.283857,0.156499,0.417569,0.000348,0.186329,0.158709,0.396124,0.892151,0.271696,0.163810,0.478158,0.896409,0.281010,0.150904,0.418798,0.915125,0.396393,0.152572,0.377197,0.918272,0.186205,0.158640,0.395717,0.271777,0.163765,0.478562,0.280917,0.151068,0.419081,0.396535,0.152514,0.376909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,4.941667,-151.404358,-0.452452,-1.062614,0.283848,0.156506,0.417578,0.000323,0.186320,0.158718,0.396132,0.892151,0.271688,0.163843,0.478163,0.896409,0.281000,0.150912,0.418809,0.915125,0.396383,0.152551,0.377207,0.918272,0.186191,0.158641,0.395733,0.271783,0.163790,0.478545,0.280919,0.151097,0.419078,0.396501,0.152488,0.376945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,4.950000,-151.404800,-0.455493,-1.064398,0.283848,0.156507,0.417568,0.000315,0.186321,0.158721,0.396121,0.893396,0.271688,0.163840,0.478154,0.900724,0.281001,0.150914,0.418799,0.915986,0.396383,0.152555,0.377198,0.926611,0.186200,0.158644,0.395719,0.271788,0.163789,0.478540,0.280919,0.151095,0.419065,0.396489,0.152494,0.376940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,4.958333,-151.417496,-0.461485,-1.052192,0.283827,0.156497,0.417582,0.000286,0.186304,0.158733,0.396114,0.893316,0.271655,0.163833,0.478165,0.899518,0.280977,0.150904,0.418812,0.916895,0.396370,0.152517,0.377236,0.928780,0.186203,0.158655,0.395705,0.271762,0.163780,0.478546,0.280907,0.151088,0.419080,0.396437,0.152458,0.376990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,4.966667,-151.413223,-0.450453,-1.054765,0.283830,0.156490,0.417591,0.000295,0.186306,0.158710,0.396130,0.892939,0.271662,0.163834,0.478174,0.900081,0.280982,0.150897,0.418822,0.916915,0.396371,0.152519,0.377238,0.934514,0.186193,0.158631,0.395731,0.271764,0.163780,0.478553,0.280913,0.151084,0.419080,0.396451,0.152458,0.376994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,4.975000,-151.400223,-0.460846,-1.072307,0.283854,0.156507,0.417576,0.000337,0.186325,0.158716,0.396137,0.893631,0.271698,0.163830,0.478164,0.897300,0.281007,0.150913,0.418806,0.919217,0.396387,0.152569,0.377196,0.923599,0.186197,0.158643,0.395738,0.271778,0.163783,0.478565,0.280934,0.151084,0.419070,0.396512,0.152509,0.376924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,4.983333,-151.408554,-0.461400,-1.066219,0.283839,0.156488,0.417580,0.000321,0.186313,0.158705,0.396127,0.893314,0.271675,0.163815,0.478166,0.899405,0.280991,0.150894,0.418810,0.915834,0.396377,0.152537,0.377217,0.925023,0.186199,0.158634,0.395722,0.271765,0.163767,0.478556,0.280906,0.151062,0.419089,0.396491,0.152480,0.376945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,4.991667,-151.404053,-0.460229,-1.070332,0.283846,0.156508,0.417574,0.000335,0.186318,0.158719,0.396129,0.892300,0.271686,0.163833,0.478161,0.898432,0.280999,0.150914,0.418804,0.914614,0.396381,0.152567,0.377202,0.921880,0.186194,0.158646,0.395723,0.271773,0.163784,0.478555,0.280911,0.151088,0.419085,0.396511,0.152506,0.376924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,5.000000,-151.411026,-0.464772,-1.067873,0.283850,0.156493,0.417574,0.000319,0.186325,0.158712,0.396117,0.892306,0.271684,0.163816,0.478160,0.899983,0.281002,0.150899,0.418804,0.913832,0.396390,0.152545,0.377216,0.925026,0.186209,0.158637,0.395709,0.271771,0.163764,0.478547,0.280925,0.151078,0.419088,0.396500,0.152484,0.376943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,5.008333,-151.410965,-0.465764,-1.060961,0.283836,0.156497,0.417575,0.000310,0.186311,0.158727,0.396118,0.892306,0.271670,0.163824,0.478161,0.899983,0.280987,0.150904,0.418805,0.913832,0.396375,0.152534,0.377216,0.925026,0.186198,0.158652,0.395710,0.271774,0.163774,0.478550,0.280904,0.151079,0.419076,0.396471,0.152476,0.376958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,5.016667,-151.411636,-0.461878,-1.054517,0.283824,0.156493,0.417581,0.000292,0.186300,0.158727,0.396123,0.892364,0.271658,0.163828,0.478166,0.898479,0.280975,0.150900,0.418812,0.916699,0.396363,0.152518,0.377224,0.929613,0.186191,0.158649,0.395722,0.271765,0.163774,0.478541,0.280900,0.151083,0.419076,0.396443,0.152458,0.376979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,5.025000,-151.414597,-0.464469,-1.056025,0.283824,0.156496,0.417587,0.000296,0.186301,0.158730,0.396124,0.894446,0.271655,0.163827,0.478171,0.901648,0.280976,0.150902,0.418817,0.917449,0.396366,0.152523,0.377235,0.933874,0.186193,0.158654,0.395719,0.271760,0.163775,0.478550,0.280900,0.151081,0.419086,0.396448,0.152464,0.376985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,5.033333,-151.408783,-0.458140,-1.061265,0.283845,0.156502,0.417578,0.000318,0.186319,0.158722,0.396125,0.892835,0.271681,0.163835,0.478164,0.898769,0.280997,0.150908,0.418809,0.912724,0.396383,0.152542,0.377216,0.924327,0.186212,0.158648,0.395717,0.271781,0.163785,0.478553,0.280894,0.151084,0.419092,0.396499,0.152483,0.376943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5.041667,-151.412979,-0.464318,-1.061282,0.283846,0.156496,0.417578,0.000309,0.186322,0.158723,0.396117,0.893935,0.271678,0.163823,0.478163,0.899754,0.280998,0.150902,0.418808,0.917396,0.396387,0.152534,0.377223,0.928670,0.186214,0.158651,0.395714,0.271773,0.163776,0.478550,0.280918,0.151072,0.419080,0.396484,0.152477,0.376961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5.050000,-151.407654,-0.455987,-1.069045,0.283856,0.156503,0.417571,0.000326,0.186330,0.158710,0.396120,0.894954,0.271692,0.163832,0.478157,0.900018,0.281009,0.150909,0.418802,0.917387,0.396394,0.152560,0.377206,0.924802,0.186208,0.158637,0.395724,0.271780,0.163783,0.478544,0.280923,0.151083,0.419069,0.396517,0.152500,0.376939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,5.058333,-151.405411,-0.453103,-1.060958,0.283853,0.156507,0.417577,0.000315,0.186326,0.158722,0.396129,0.893346,0.271692,0.163845,0.478162,0.899310,0.281005,0.150914,0.418808,0.917528,0.396388,0.152549,0.377208,0.928887,0.186207,0.158646,0.395727,0.271790,0.163794,0.478550,0.280927,0.151093,0.419074,0.396491,0.152488,0.376950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,5.066667,-151.412476,-0.455439,-1.051497,0.283835,0.156499,0.417585,0.000296,0.186311,0.158729,0.396125,0.893346,0.271668,0.163841,0.478168,0.899310,0.280986,0.150906,0.418816,0.917528,0.396375,0.152520,0.377230,0.928887,0.186202,0.158651,0.395724,0.271772,0.163788,0.478553,0.280915,0.151091,0.419072,0.396454,0.152459,0.376984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,5.075000,-151.418564,-0.462711,-1.056810,0.283828,0.156496,0.417584,0.000290,0.186306,0.158728,0.396114,0.894336,0.271655,0.163828,0.478167,0.899548,0.280979,0.150903,0.418814,0.918858,0.396372,0.152526,0.377240,0.933746,0.186201,0.158651,0.395719,0.271761,0.163776,0.478539,0.280899,0.151084,0.419075,0.396456,0.152466,0.376997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,5.083333,-151.407883,-0.462046,-1.067272,0.283847,0.156502,0.417572,0.000325,0.186321,0.158719,0.396120,0.896062,0.271684,0.163828,0.478158,0.902522,0.280999,0.150909,0.418802,0.918105,0.396385,0.152554,0.377208,0.933905,0.186200,0.158644,0.395712,0.271777,0.163777,0.478553,0.280918,0.151087,0.419077,0.396497,0.152493,0.376938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,5.091667,-151.409180,-0.461640,-1.065283,0.283848,0.156501,0.417584,0.000312,0.186322,0.158720,0.396130,0.891808,0.271684,0.163828,0.478170,0.897806,0.281000,0.150907,0.418814,0.915512,0.396386,0.152548,0.377222,0.925519,0.186209,0.158648,0.395724,0.271778,0.163779,0.478550,0.280918,0.151079,0.419096,0.396492,0.152491,0.376956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,5.100000,-151.398544,-0.453626,-1.074761,0.283859,0.156502,0.417565,0.000341,0.186329,0.158700,0.396129,0.894423,0.271704,0.163830,0.478153,0.899775,0.281012,0.150908,0.418796,0.914426,0.396390,0.152572,0.377183,0.918358,0.186207,0.158631,0.395730,0.271784,0.163785,0.478543,0.280913,0.151071,0.419080,0.396537,0.152514,0.376896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,5.108333,-151.403915,-0.462246,-1.075067,0.283860,0.156509,0.417566,0.000333,0.186332,0.158716,0.396121,0.894260,0.271700,0.163829,0.478154,0.900561,0.281013,0.150914,0.418796,0.913474,0.396395,0.152576,0.377194,0.920284,0.186211,0.158642,0.395723,0.271781,0.163778,0.478540,0.280920,0.151090,0.419079,0.396533,0.152515,0.376913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,5.116667,-151.411652,-0.454732,-1.054953,0.283848,0.156499,0.417577,0.000300,0.186323,0.158723,0.396119,0.893691,0.271682,0.163839,0.478161,0.899895,0.281000,0.150905,0.418808,0.920991,0.396387,0.152527,0.377220,0.935203,0.186203,0.158646,0.395718,0.271784,0.163787,0.478545,0.280943,0.151088,0.419060,0.396464,0.152466,0.376980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,5.125000,-151.410812,-0.459436,-1.059884,0.283833,0.156497,0.417582,0.000304,0.186308,0.158721,0.396126,0.894446,0.271667,0.163830,0.478167,0.901844,0.280985,0.150903,0.418813,0.917977,0.396372,0.152534,0.377224,0.931376,0.186191,0.158645,0.395727,0.271763,0.163778,0.478545,0.280916,0.151083,0.419079,0.396464,0.152474,0.376972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,5.133333,-151.407928,-0.464318,-1.066216,0.283842,0.156499,0.417580,0.000322,0.186315,0.158720,0.396128,0.894446,0.271678,0.163823,0.478166,0.901844,0.280994,0.150905,0.418810,0.917977,0.396379,0.152547,0.377215,0.931376,0.186198,0.158645,0.395722,0.271770,0.163773,0.478560,0.280913,0.151082,0.419083,0.396489,0.152487,0.376947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,5.141667,-151.405334,-0.463997,-1.075109,0.283852,0.156511,0.417567,0.000342,0.186324,0.158720,0.396120,0.892661,0.271690,0.163830,0.478155,0.898127,0.281005,0.150917,0.418797,0.916096,0.396388,0.152578,0.377197,0.925957,0.186213,0.158651,0.395712,0.271770,0.163786,0.478560,0.280900,0.151078,0.419085,0.396530,0.152521,0.376903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,5.150000,-151.406586,-0.464739,-1.074757,0.283866,0.156506,0.417563,0.000338,0.186339,0.158716,0.396113,0.892973,0.271703,0.163824,0.478150,0.896261,0.281019,0.150911,0.418792,0.913372,0.396403,0.152572,0.377195,0.916994,0.186213,0.158643,0.395713,0.271777,0.163777,0.478557,0.280954,0.151084,0.419053,0.396523,0.152511,0.376921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,5.158333,-151.408707,-0.467687,-1.070177,0.283859,0.156502,0.417573,0.000327,0.186333,0.158722,0.396120,0.892346,0.271695,0.163821,0.478160,0.898866,0.281011,0.150908,0.418803,0.915619,0.396397,0.152558,0.377210,0.924146,0.186213,0.158649,0.395713,0.271780,0.163773,0.478553,0.280934,0.151081,0.419083,0.396513,0.152499,0.376936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,5.166667,-151.402100,-0.458182,-1.069466,0.283858,0.156505,0.417567,0.000329,0.186329,0.158715,0.396125,0.893195,0.271700,0.163833,0.478154,0.900386,0.281011,0.150911,0.418797,0.915389,0.396391,0.152563,0.377191,0.923994,0.186202,0.158642,0.395723,0.271792,0.163783,0.478539,0.280923,0.151085,0.419074,0.396518,0.152503,0.376921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,5.175000,-151.406509,-0.461704,-1.069252,0.283842,0.156504,0.417575,0.000321,0.186315,0.158718,0.396125,0.894783,0.271680,0.163828,0.478162,0.898587,0.280995,0.150910,0.418805,0.915652,0.396379,0.152560,0.377208,0.924513,0.186205,0.158642,0.395727,0.271766,0.163777,0.478555,0.280907,0.151092,0.419075,0.396495,0.152497,0.376936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,5.183333,-151.414627,-0.462547,-1.058943,0.283844,0.156498,0.417570,0.000301,0.186320,0.158727,0.396107,0.894755,0.271674,0.163829,0.478155,0.898993,0.280995,0.150905,0.418800,0.919378,0.396385,0.152532,0.377219,0.931871,0.186213,0.158649,0.395707,0.271766,0.163777,0.478545,0.280930,0.151087,0.419058,0.396468,0.152471,0.376966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
